level,system,expression_group_layer,expression_group,expression_subgroup,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
quadgrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,best reasons to choose,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,occur stop deploy authority,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,you choose continuity via,2,1,1,S5,temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,you re deciding whether,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,and whether she wants,3,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,can expire unless reaffirmed,2,1,1,S5,temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,care happens whether either,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,complex care happens whether,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,country and whether marriage,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,country and whether she,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,for paid help whether,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,happens whether either of,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,is and whether she,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,paid help whether she,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,the country whether she,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,tickets retrieved only when,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,viable alternative only if,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,whether chat can be,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,whether she supports your,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,hedging,multi_word_patterns,in a way council,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,you may be missing,8,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,could occur over a,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,a viable alternative only,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,durable truth from exploration,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,imagine our plan is,2,1,1,S7,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,truth from exploration exhaust,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,viable alternative only if,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,you draft a specific,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,you imagine our plan,2,1,1,S7,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a pilot acceptance phase,3,1,1,S3,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,early access production pilot,3,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a paid production pilot,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a phased rollout pilot,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a pilot corridor prove,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a viable alternative only,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,contract into a pilot,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,paid production pilot in,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,phased rollout pilot corridor,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot acceptance phase with,2,1,1,S3,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot corridor prove stability,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot in qualified corridors,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot terms caps exclusions,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,production pilot in qualified,2,1,1,S3,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,rollout pilot corridor first,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,tension_as_fuel,care happens whether either,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,tension_as_fuel,happens whether either of,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,plans logs and performance,3,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,timing plans logs and,3,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,a phased rollout pilot,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,can occur stop deploy,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,case for the launch,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,commercial mining launch under,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,constrained launch disqualified if,2,1,1,S3,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,exit plan if the,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,imagine our plan is,2,1,1,S7,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,launch now vs delay,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,occur stop deploy authority,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,phased rollout pilot corridor,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,plan for serious illness,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,plan if the trial,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,plan will you stay,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,a viable alternative only,2,1,1,S1,imagination_and_possibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,active superseded links constraints,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bound or fixed escalator,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bound the interference risk,2,1,1,S3,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,by default decisions constraints,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,case for that limited,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained launch disqualified if,2,1,1,S3,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraint convention glossary learning,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints conventions glossary confirmed,2,1,1,S5,practicality_and_feasibility;truth_and_fact,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints security compliance slo,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,cpi bound or fixed,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,decision constraint convention glossary,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,default decisions constraints conventions,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,for that limited envelope,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,fresh eyes constraints only,2,1,1,S5,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,a real schedule threat,2,1,1,S1,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,and a liquidity buffer,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,buffer so a crisis,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost continuity protections are,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost exposure operational maturity,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,failover adding cost time,2,1,1,S1,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,liquidity buffer so a,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,now rates deliverables timelines,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,real schedule threat modular,2,1,1,S1,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,schedule protections milestone dates,2,1,1,S1,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,term cost continuity protections,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,the hardware fix schedule,2,1,1,S3,practicality_and_feasibility,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,timeline for you moving,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,timeline money family expectations,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,timeline retrofit policy for,2,1,1,S3,practicality_and_feasibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,smoothing,main,docs merged code adrs,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t equal site,3,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,s clearly wrong you,3,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,a crisis doesn t,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,abort doesn t equal,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,answer isn t proof,2,1,1,S7,truth_and_fact,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,code that doesn t,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,crisis doesn t force,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t force asset,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,event doesn t equal,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,isn t proof of,2,1,1,S7,truth_and_fact,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,it confidently remembered wrong,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,so a crisis doesn,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,that doesn t compile,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,are non negotiable to,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,if civitas cannot meet,2,1,1,S1,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,non negotiable to avoid,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,partner won t accept,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,these are non negotiable,2,1,1,S5,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,won t sign you,2,1,1,S3,,0
quadgrams,HYBRID_SEMANTIC,cross_cutting,surfacing,tension_exposure,in practice conflict repair,2,1,1,S7,,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,transition assistance priced now,6,1,1,S1,temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,priced transition assistance incident,4,1,1,S1,temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,a pilot acceptance phase,3,1,1,S3,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,a phased rollout pilot,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
quadgrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,and transition assistance priced,2,1,1,S1,temporal_dynamics,0
