scenario,level,system,expression_group,expression_group_layer,ngram,count,matched_constraints,constraint_hit_count,scenario_heavy
S5,quadgrams,HYBRID_3_5,surfacing,cross_cutting,users can t correct,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,on demand evidence retrieval,4,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,as evidence in b,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,confirmed root causes fixes,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,constraints conventions glossary confirmed,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,durable truth from exploration,2,imagination_and_possibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,editable diffable source linked,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,evidence in b under,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,last verified at sha,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,or stored as evidence,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,provenance links derived from,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,irrelevant outdated never use,3,temporal_dynamics,1,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,outdated never use again,3,temporal_dynamics,1,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,can expire unless reaffirmed,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,durable truth from exploration,2,imagination_and_possibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,fresh eyes constraints only,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,one click fresh eyes,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,durable truth from exploration,2,imagination_and_possibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,truth from exploration exhaust,2,imagination_and_possibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,active superseded links constraints,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,by default decisions constraints,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraint convention glossary learning,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints conventions glossary confirmed,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints security compliance slo,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,decision constraint convention glossary,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,default decisions constraints conventions,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,fresh eyes constraints only,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,start with keyword search,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,superseded links constraints security,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,can expire unless reaffirmed,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,tickets retrieved only when,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,whether chat can be,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,cross_cutting,authority and always cited,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,cross_cutting,you choose continuity via,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,feeds isolation argument risk,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,risk frequent retrieval of,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,the risk is real,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,are non negotiable to,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,code that doesn t,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,it confidently remembered wrong,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,non negotiable to avoid,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,that doesn t compile,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,these are non negotiable,2,,0,False
S5,quadgrams,HYBRID_SEMANTIC,smoothing,cross_cutting,docs merged code adrs,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,a long term partner,3,temporal_dynamics,1,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,about years from now,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,aging health plan partner,2,,0,True
S7,quadgrams,AC15,temporal_projection,constraint_aligned,early in the trial,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,from a long term,2,temporal_dynamics,1,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,kids family expectations aging,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,my health changes later,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,propose the staged plan,2,,0,False
S7,quadgrams,AC15,temporal_projection,constraint_aligned,years from now what,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,don t merge finances,3,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,advice on both sides,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,don t merge accounts,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,merge accounts don t,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,no merged finances keep,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,not buy no merged,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,property don t merge,2,,0,False
S7,quadgrams,AC15,smoothing,cross_cutting,t merge accounts don,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,aging health plan partner,2,,0,True
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,cost if you tell,2,practicality_and_feasibility,1,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,dependent on her or,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,don t ship everything,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,health plan partner not,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,i want to plan,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,plan partner not nurse,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,plan so neither of,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,plan where you go,2,,0,False
S7,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,practical benefits are delayed,2,practicality_and_feasibility,1,False
S7,quadgrams,AC15,imagination_and_possibility,constraint_aligned,plan so neither of,2,,0,False
S7,quadgrams,AC15,truth,constraint_aligned,honest answer is you,2,truth_and_fact,1,False
S7,quadgrams,AC15,truth,constraint_aligned,the honest answer is,2,truth_and_fact,1,False
S7,quadgrams,AC15,autonomy_sovereignty,cross_cutting,choosing you seriously and,2,,0,False
S7,quadgrams,AC15,warning,cross_cutting,choosing you seriously and,2,,0,False
S7,quadgrams,AC15,warning,cross_cutting,serious mean to you,2,,0,False
S7,quadgrams,AC15,warning,cross_cutting,the danger isn t,2,,0,False
S7,quadgrams,AC15,warning,cross_cutting,to pursue this seriously,2,,0,False
S7,quadgrams,AC15,surfacing,cross_cutting,the danger isn t,2,,0,False
S7,quadgrams,AC15,hedging,cross_cutting,motivations could be love,2,,0,False
S7,quadgrams,AC15,hedging,cross_cutting,performers tend to stay,2,,0,False
S7,quadgrams,AC15,hedging,cross_cutting,tends to sound like,2,,0,False
S7,quadgrams,AC15,hedging,cross_cutting,this kind of urgency,2,,0,False
S7,quadgrams,AC15,hedging,cross_cutting,your situation that typically,2,,0,False
S7,quadgrams,AC15,conditions,cross_cutting,citizenship and whether you,2,,0,False
S7,quadgrams,AC15,conditions,cross_cutting,your citizenship and whether,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,may not be seeing,8,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,be seeing you might,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,how often you feel,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,likely caused it then,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,often you feel calm,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,track how often you,2,,0,False
S7,quadgrams,AC15P,hedging,cross_cutting,you could become dependent,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,care is plan a,4,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,exit plan cash logistics,3,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,a two track plan,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,healthcare insurance plan remains,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,insurance plan remains unaffordable,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,language friends healthcare plan,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,paid care is plan,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,phased plan that matches,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,plan cash logistics to,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,professional care is plan,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,in years you she,3,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,decision extend trial shift,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,extend trial shift to,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,or buy property early,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,phased plan that matches,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,she in years you,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,shift to dual base,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,trial shift to dual,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,with a phased plan,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,you she in years,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,and yours and whether,3,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,whether you ll stay,3,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,and whether marriage children,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,whether marriage children are,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,yours and whether children,2,,0,False
S7,quadgrams,AC15P,truth,constraint_aligned,honest move is to,2,truth_and_fact,1,False
S7,quadgrams,AC15P,truth,constraint_aligned,the honest move is,2,truth_and_fact,1,False
S7,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,table for either of,2,,0,False
S7,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,the table for either,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,can t know her,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,isn t just a,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,isn t real but,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,it doesn t prove,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,love isn t real,2,,0,False
S7,quadgrams,AC15P,warning,cross_cutting,if serious illness occurs,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,doesn t consume her,3,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,are meaningful green flags,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,don t avoid disagreements,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,life that isn t,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,that doesn t consume,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,and a staged plan,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,at least one planned,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,plan what happens if,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,staged plan that keeps,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,timeline money and family,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,want a plan that,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,a staged path that,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,and a staged plan,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,healthcare and long term,2,temporal_dynamics,1,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,need for a staged,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,she respects a staged,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,staged plan that keeps,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,care may be less,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,complex care may be,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,may be less reliable,2,truth_and_fact,1,False
S7,quadgrams,CONTROL,hedging,cross_cutting,may bring urgency about,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,you may be underestimating,2,,0,False
S7,quadgrams,CONTROL,warning,cross_cutting,tail risk before permanence,2,practicality_and_feasibility,1,False
S7,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,m choosing you because,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,whether children are a,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,whether you d have,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,whether you want children,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,may not want to,6,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,you may not want,6,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,i might not move,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,might not move if,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,often surfaces the real,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,think i might not,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,this often surfaces the,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,you think i might,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,a funded emergency plan,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,build your independence language,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,not ready to relocate,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,supports a staged plan,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,a good long term,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,and long term compromise,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,in stages so i,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,stages so i don,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,supports a staged plan,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,to fake over time,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,truth,constraint_aligned,you ve tested ordinary,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,decision gate non negotiable,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,often surfaces the real,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,this often surfaces the,2,,0,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,at higher risk of,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,biggest structural risk if,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,re at higher risk,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,risk if i have,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,structural risk if i,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,your biggest structural risk,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,your main risk is,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,choosing relief from loneliness,2,,0,False
S7,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,or choosing relief from,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,hedging,cross_cutting,you may be missing,8,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,and whether she wants,3,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,care happens whether either,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,complex care happens whether,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,country and whether marriage,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,country and whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,for paid help whether,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,happens whether either of,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,is and whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,paid help whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,the country whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,care happens whether either,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,happens whether either of,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,imagine our plan is,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,you draft a specific,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,you imagine our plan,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,and a liquidity buffer,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,buffer so a crisis,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,exit plan if the,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,imagine our plan is,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,liquidity buffer so a,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,plan for serious illness,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,plan if the trial,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,staged plan with checkpoints,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,timeline for you moving,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,timeline money family expectations,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,marriage money family aging,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,most regret in years,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,parents now and later,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,staged plan with checkpoints,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,a crisis doesn t,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,answer isn t proof,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,crisis doesn t force,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,doesn t force asset,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,in practice conflict repair,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,isn t proof of,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,so a crisis doesn,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,answer isn t proof,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,how to check ask,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,isn t proof of,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,to generate real evidence,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,your risk checks a,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,plan for serious illness,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,your risk checks a,2,practicality_and_feasibility,1,False
