scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,afraid to tell,2,3,254,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,after a trial,2,3,255,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,already see the,2,3,259,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,attachment and joy,2,3,288,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,because what specifically,2,3,289,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,because you think,2,3,290,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,boring inconvenient or,2,3,293,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,chance pressure without,2,3,306,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,children marriage and,2,3,309,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,children;marriage,2,1.0,True,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,children marriage family,2,3,310,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,children;marriage,2,0.666667,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,children no yes,2,3,312,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,children,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,clear move is,2,3,315,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,comfortable with paid,2,3,317,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,community join at,2,3,318,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,consider if any,2,3,320,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,decision gate non,2,3,336,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,did you learn,2,3,337,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,existing conditions and,2,3,353,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,explicit answer from,2,3,355,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,family and social,2,3,359,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,family needs arise,2,3,361,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,faster than you,2,3,364,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,feel trapped if,2,3,367,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,finances during the,2,3,368,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,finances separate at,2,3,370,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,finances separate during,2,3,371,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,groups you attend,2,3,379,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,have been a,2,3,385,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,her family etc,2,3,392,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,her logistics you,2,3,393,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,home country plus,2,3,396,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,hospitals you d,2,3,399,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,i know it,2,3,409,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,in ordinary time,2,3,432,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,instead of move,2,3,436,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,insurance coverage evacuation,2,3,437,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,introduce reasonable structure,2,3,440,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,know it asked,2,3,462,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,least recurring activities,2,3,465,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,like a team,2,3,468,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,like it sounds,2,3,469,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,living expenses keep,2,3,470,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,long visits meeting,2,3,474,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,looks like it,2,3,476,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,loud if i,2,3,477,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,major asset purchases,2,3,481,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,marriage family obligations,2,3,487,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,marriage,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,meeting her circle,2,3,493,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,month trial in,2,3,499,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,move if i,2,3,501,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,move keep your,2,3,502,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,my partner not,2,3,503,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,partner,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,my relationship with,2,3,504,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,relationship,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,need to go,2,3,507,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,no conditions you,2,3,508,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,no shared accounts,2,3,511,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,no yes unsure,2,3,512,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,normal life time,2,3,514,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,normal routine work,2,3,516,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,not my nurse,2,3,520,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,obligations and money,2,3,525,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,out loud if,2,3,536,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,partner not my,2,3,539,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,partner,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,permanent move keep,2,3,541,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,pressure without stalling,2,3,547,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,questions that prevent,2,3,550,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,recurring groups you,2,3,558,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,relationship with my,2,3,561,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,relationship,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,say no or,2,3,574,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,scarcity thinking if,2,3,577,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,scarcity,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,separate at first,2,3,578,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,separate during the,2,3,579,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,separate finances during,2,3,581,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,set a review,2,3,585,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,she s never,2,3,591,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,stalling the relationship,2,3,599,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,relationship,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,stay my partner,2,3,600,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,partner,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,tell me because,2,3,621,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,that protects dignity,2,3,625,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,the clear move,2,3,634,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,to fake over,2,3,664,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,trial explicit talks,2,3,679,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,trial stay weeks,2,3,682,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,vasectomy does she,2,3,687,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,vasectomy,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,visits meeting her,2,3,690,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,want to give,2,3,692,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,want your life,2,3,694,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,we fly home,2,3,696,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,willing to pursue,2,3,725,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,without an explicit,2,3,728,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,without her logistics,2,3,729,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,without stalling the,2,3,731,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,yes unsure and,2,3,737,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you already see,2,3,739,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you break up,2,3,742,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you stay my,2,3,766,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,your biggest structural,2,3,770,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,your no conditions,2,3,777,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,may be missing,8,3,27,15663,0.000511,1,HYBRID_SEMANTIC,8,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,money norms family,5,3,65,15663,0.000319,1,HYBRID_SEMANTIC,5,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,round trip ticket,4,3,99,15663,0.000255,1,HYBRID_SEMANTIC,4,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,doesn t force,3,3,142,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,where you may,3,3,220,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,a rare opportunity,3,3,119,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,imagination_and_possibility,1,opportunity,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,another trial split,3,3,128,15663,0.000192,1,HYBRID_SEMANTIC,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,avoided because you,3,3,131,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,irreversible steps yet,3,3,163,15663,0.000192,1,HYBRID_SEMANTIC,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,no not yet,3,3,179,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,norms family obligations,3,3,180,15663,0.000192,1,HYBRID_SEMANTIC,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,shared expense method,3,3,189,15663,0.000192,1,HYBRID_SEMANTIC,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,t renegotiate under,3,3,193,15663,0.000192,1,HYBRID_SEMANTIC,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,imagine our plan,2,3,478,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,imagin;imagine;plan,constraint_aligned,2,0,imagination_and_possibility:exploration_within_bounds;practical_considerations_and_execution:action_and_execution,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,isn t proof,2,3,498,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,truth_and_fact,1,proof,,0,0.0,False,surfacing;truth,2,isn t;proof,constraint_aligned;cross_cutting,1,1,surfacing:confrontation;truth:verification,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,risk checks a,2,3,632,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,truth;warning,2,checks;risk,constraint_aligned;cross_cutting,1,1,truth:verification;warning:main,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,your risk checks,2,3,876,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,truth;warning,2,checks;risk,constraint_aligned;cross_cutting,1,1,truth:verification;warning:main,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,happens whether either,2,3,435,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,,0,,,0,0.0,False,conditions;imagination_and_possibility,2,either;whether,constraint_aligned;cross_cutting,1,1,conditions:main;imagination_and_possibility:tension_as_fuel,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,plan for serious,2,3,606,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution;warning,2,plan;plan for;serious,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:action_and_execution;warning:main,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,testing whether the,2,3,692,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;truth,2,testing;whether,constraint_aligned;cross_cutting,1,1,conditions:main;truth:verification,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,sunk cost momentum,2,3,677,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,2,cost;momentum,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,generate real evidence,2,3,426,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,limits marriage timeline,2,3,523,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,marriage,1,0.333333,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,practical things matter,2,3,611,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,practicality_and_feasibility,1,practical,,0,0.0,False,practical_considerations_and_execution,1,practical,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,the long term,2,3,710,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,1,long term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,timeline money norms,2,3,738,15663,0.000128,1,HYBRID_SEMANTIC,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_SEMANTIC,timeline she s,2,3,739,15663,0.000128,1,HYBRID_SEMANTIC,2,2,0.6667,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
