scenario,level,system,first_class_group,ngram,count,matched_terms
S5,trigrams,AC15,surfacing.friction_exposed,hard constraints from,2,constrain|constraints|hard
S5,trigrams,AC15P,surfacing.friction_exposed,with hard filters,4,hard
S5,trigrams,AC15P,surfacing.friction_exposed,replaying messy attempts,2,messy
S5,trigrams,AC15P,surfacing.friction_exposed,opaque or hard,2,hard
S5,trigrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,non negotiable to,2,non negotiable
S5,trigrams,CONTROL,surfacing.confrontation,wrong and sticky,3,wrong
S5,trigrams,AC15,surfacing.confrontation,doesn t steer,2,doesn|doesn t
S5,trigrams,AC15,surfacing.confrontation,doesn t mean,2,doesn|doesn t
S5,trigrams,AC15,surfacing.confrontation,convention hasn t,2,hasn t
S5,trigrams,AC15,surfacing.confrontation,hasn t been,2,hasn t
S5,trigrams,AC15P,surfacing.confrontation,canonize a wrong,2,wrong
S5,trigrams,AC15P,surfacing.confrontation,a wrong conclusion,2,wrong
S5,trigrams,HYBRID_SEMANTIC,surfacing.confrontation,code that doesn,2,doesn
S5,trigrams,HYBRID_SEMANTIC,surfacing.confrontation,doesn t compile,2,doesn|doesn t
S5,trigrams,HYBRID_SEMANTIC,surfacing.confrontation,confidently remembered wrong,2,wrong
S5,trigrams,CONTROL,surfacing.tension_exposure,repo conflict checks,3,checks|conflict
S5,trigrams,CONTROL,surfacing.tension_exposure,when memory conflicts,2,conflicts
S5,trigrams,CONTROL,surfacing.tension_exposure,memory conflicts with,2,conflicts
S5,trigrams,CONTROL,surfacing.tension_exposure,staleness conflict checks,2,checks|conflict|staleness
S5,trigrams,CONTROL,surfacing.tension_exposure,basic repo conflict,2,conflict
S5,trigrams,AC15,surfacing.tension_exposure,conflicts with apm,2,conflicts
S5,trigrams,HYBRID_SEMANTIC,smoothing,adr merged pr,2,merged
S5,trigrams,HYBRID_SEMANTIC,smoothing,docs merged code,2,merged
S5,trigrams,HYBRID_SEMANTIC,smoothing,merged code docs,2,merged
S5,trigrams,CONTROL,hedging,continuity is usually,2,usually
S5,trigrams,CONTROL,hedging,but more likely,2,likely
S5,trigrams,CONTROL,hedging,likely to create,2,create|likely
S5,trigrams,CONTROL,hedging,likely to cause,2,likely
S5,trigrams,CONTROL,hedging,tend to preserve,2,preserve|tend
S5,trigrams,AC15P,hedging,makes continuity mostly,2,mostly
S5,trigrams,AC15P,hedging,continuity mostly about,2,mostly
S5,trigrams,AC15P,hedging,adr accepted may,2,may
S5,trigrams,AC15P,hedging,tend to make,2,tend
S5,trigrams,AC15P,hedging,s more likely,2,likely
S5,trigrams,HYBRID_3_5,hedging,make continuity mostly,2,mostly
S5,trigrams,HYBRID_3_5,hedging,continuity more likely,2,likely
S5,trigrams,HYBRID_3_5,hedging,previously tried may,2,may
S5,trigrams,HYBRID_3_5,hedging,tried may be,2,may
S5,trigrams,HYBRID_3_5,hedging,tends to preserve,2,preserve|tends|tends to
S5,trigrams,HYBRID_3_5,hedging,is least likely,2,likely
S5,trigrams,HYBRID_3_5,hedging,the assistant may,2,may
S5,trigrams,HYBRID_SEMANTIC,hedging,kind of information,2,kind of
S5,trigrams,AC15,warning,approves low risk,2,risk
S5,trigrams,AC15,warning,worried enough to,2,worried
S5,trigrams,AC15P,warning,to de risk,2,risk
S5,trigrams,AC15P,warning,staleness risk is,2,risk|staleness
S5,trigrams,AC15P,warning,isolation s concern,2,concern
S5,trigrams,HYBRID_3_5,warning,risk unless governed,2,risk|unless
S5,trigrams,HYBRID_3_5,warning,staleness risk unless,2,risk|staleness|unless
S5,trigrams,HYBRID_SEMANTIC,warning,high anchoring risk,2,risk
S5,trigrams,HYBRID_SEMANTIC,warning,risk frequent retrieval,2,risk
S5,trigrams,HYBRID_SEMANTIC,warning,isolation argument risk,2,risk
S5,trigrams,AC15,conditions,days unless promoted,2,unless
S5,trigrams,AC15P,conditions,should we depends,2,depends
S5,trigrams,AC15P,conditions,unless filtered validated,2,unless|validat|validated
S5,trigrams,AC15P,conditions,days sprints unless,2,unless
S5,trigrams,AC15P,conditions,sprints unless reaffirmed,2,unless
S5,trigrams,HYBRID_3_5,conditions,risk unless governed,2,risk|unless
S5,trigrams,HYBRID_3_5,conditions,staleness risk unless,2,risk|staleness|unless
S5,trigrams,HYBRID_SEMANTIC,conditions,can expire unless,2,expire|unless
S5,trigrams,HYBRID_SEMANTIC,conditions,expire unless reaffirmed,2,expire|unless
S5,trigrams,HYBRID_SEMANTIC,conditions,always on conditioning,2,on condition
S5,trigrams,HYBRID_SEMANTIC,conditions,whether chat can,2,whether
S5,trigrams,CONTROL,autonomy_sovereignty,did we choose,2,choose
S5,trigrams,AC15,autonomy_sovereignty,evidence not authority,2,authority|evidence
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,you choose continuity,2,choose|you choose
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,choose continuity via,2,choose
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,time and authority,2,authority
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,higher authority sources,2,authority|sources
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,authority and always,2,authority
S5,trigrams,HYBRID_SEMANTIC,autonomy_sovereignty,high authority always,2,authority
S7,trigrams,CONTROL,truth.plain_statement,said it plainly,2,plainly
S7,trigrams,AC15,truth.plain_statement,honest answer is,2,honest
S7,trigrams,AC15P,truth.plain_statement,your mind honest,2,honest
S7,trigrams,AC15P,truth.plain_statement,the honest move,2,honest
S7,trigrams,AC15P,truth.plain_statement,honest move is,2,honest
S7,trigrams,CONTROL,truth.verification,real life test,2,test
S7,trigrams,CONTROL,truth.verification,test the most,2,test
S7,trigrams,CONTROL,truth.verification,make sure to,2,make sure
S7,trigrams,AC15,truth.verification,time based evidence,2,evidence
S7,trigrams,HYBRID_3_5,truth.verification,confirm visa type,2,confirm
S7,trigrams,HYBRID_3_5,truth.verification,ve tested ordinary,2,tested
S7,trigrams,HYBRID_SEMANTIC,truth.verification,your risk checks,2,checks|risk
S7,trigrams,HYBRID_SEMANTIC,truth.verification,risk checks a,2,checks|risk
S7,trigrams,HYBRID_SEMANTIC,truth.verification,isn t proof,2,isn t|proof
S7,trigrams,HYBRID_SEMANTIC,truth.verification,generate real evidence,2,evidence
S7,trigrams,HYBRID_SEMANTIC,truth.verification,testing whether the,2,testing|whether
S7,trigrams,HYBRID_SEMANTIC,truth.verification,test does the,2,test
S7,trigrams,HYBRID_SEMANTIC,truth.verification,to check ask,2,check
S7,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,least one planned,2,planned
S7,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,plan that keeps,2,plan
S7,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,beneficiary plan that,2,plan
S7,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,a funded plan,2,plan
S7,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,plan what happens,2,plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,complex care plan,3,plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,pilot plan with,2,pilot|plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,t ship everything,2,ship
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,the staged plan,2,plan|staged
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,want to plan,2,plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,change the plan,2,plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,plan so neither,2,neither|plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,to build language,2,build
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,plan the next,2,plan
S7,trigrams,AC15,practical_considerations_and_execution.action_and_execution,health plan partner,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,care is plan,4,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,exit plan cash,4,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,plan cash logistics,3,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,medical contingency plan,2,contingen|contingency|plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,plan ability to,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,plan visa work,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,two track plan,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,my care plan,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,plan a paid,2,plan
S7,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,i m planning,2,planning
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,funded emergency plan,3,plan
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,create a credible,2,create
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,ready to relocate,2,ready to
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,plan that fits,2,plan
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,exit plan that,2,plan
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,split base plan,2,plan
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,imagine our plan,2,imagin|imagine|plan
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,our plan is,2,plan
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,building a relationship,2,building
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,plan for serious,2,plan|plan for|serious
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,to keep building,2,building
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,plan with checkpoints,2,plan
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,healthcare exit plan,2,plan
S7,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,the practical incentive,2,practical
S7,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,a realistic return,2,realistic
S7,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,insurance if feasible,2,feasible
S7,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,keep a realistic,2,realistic
S7,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,keep a viable,2,viable
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,constraints and reduces,2,constrain|constraints
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,the cultural context,2,context
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,practical things matter,2,practical
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.friction_and_blockers,the gap becomes,2,gap
S7,trigrams,CONTROL,practical_considerations_and_execution.resources_timing_conditions,timeline money and,2,timeline
S7,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,schedule one call,2,schedule
S7,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,defeat sunk cost,2,cost
S7,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,shared costs and,2,costs
S7,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,relationship definition timeline,2,timeline
S7,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,medical contingency plan,2,contingen|contingency|plan
S7,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,split shared costs,2,costs
S7,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,crisis liquidity buffer,2,buffer
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,a real timeline,2,timeline
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,timeline if she,2,timeline
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,a monthly budget,2,budget
S7,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,marriage and timeline,2,timeline
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,sunk cost momentum,2,cost
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,timeline money norms,2,timeline
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,timeline she s,2,timeline
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,limits marriage timeline,2,timeline
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,a liquidity buffer,2,buffer
S7,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,liquidity buffer so,2,buffer
S7,trigrams,AC15,temporal_projection.decay_and_currency,marriage kids aging,3,aging
S7,trigrams,AC15,temporal_projection.decay_and_currency,marriage children aging,2,aging
S7,trigrams,AC15,temporal_projection.decay_and_currency,family expectations aging,2,aging
S7,trigrams,AC15P,temporal_projection.decay_and_currency,country eventually aging,2,aging
S7,trigrams,AC15P,temporal_projection.decay_and_currency,aging sickness plan,2,aging|plan
S7,trigrams,HYBRID_3_5,temporal_projection.decay_and_currency,aging health and,2,aging
S7,trigrams,CONTROL,temporal_projection.time_horizons,still early for,2,early
S7,trigrams,AC15,temporal_projection.time_horizons,health changes later,2,later
S7,trigrams,AC15P,temporal_projection.time_horizons,you long term,2,long term
S7,trigrams,AC15P,temporal_projection.time_horizons,long term money,2,long term
S7,trigrams,AC15P,temporal_projection.time_horizons,buy property early,2,early
S7,trigrams,AC15P,temporal_projection.time_horizons,she in years,2,in years
S7,trigrams,AC15P,temporal_projection.time_horizons,talks early and,2,early
S7,trigrams,HYBRID_3_5,temporal_projection.time_horizons,long term compromise,3,long term
S7,trigrams,HYBRID_3_5,temporal_projection.time_horizons,good long term,2,long term
S7,trigrams,HYBRID_3_5,temporal_projection.time_horizons,fake over time,2,over time
S7,trigrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,the long term,2,long term
S7,trigrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,regret in years,2,in years
S7,trigrams,AC15,temporal_projection.past_present_future,about the future,3,future
S7,trigrams,AC15,temporal_projection.past_present_future,whether her future,2,future|whether
S7,trigrams,AC15,temporal_projection.past_present_future,protects your future,2,future
S7,trigrams,HYBRID_3_5,temporal_projection.past_present_future,protect your future,2,future
S7,trigrams,HYBRID_SEMANTIC,temporal_projection.past_present_future,your age trajectory,2,trajectory
S7,trigrams,CONTROL,temporal_projection.change_and_rate,a staged path,3,staged
S7,trigrams,CONTROL,temporal_projection.change_and_rate,a staged approach,2,staged
S7,trigrams,CONTROL,temporal_projection.change_and_rate,respects a staged,2,staged
S7,trigrams,CONTROL,temporal_projection.change_and_rate,staged path that,2,staged
